Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,1,95822836420,0.01659727979835696,33.0960750579834,3,1738
0,2,92598999766,0.006999227075195686,31.403541564941406,3,1723
0,2,35473030011,0.0017120025513011092,32.40609169006348,3,1723
0,2,32002692358,0.006694204371657052,29.42347526550293,3,1722
0,3,6037208647,0.009477778381475944,31.20136260986328,3,1660
0,2,12739864114,0.006724084684265169,32.11379051208496,3,1721
0,3,34740115821,0.016690060305620612,30.26294708251953,3,1659
0,1,18324520389,0.002637722088546229,29.877901077270508,3,1737
0,3,96737807534,0.0036711779886728652,31.438350677490234,3,1658
0,3,49037309558,0.014780790950027189,31.86178207397461,3,1657
0,1,53520862481,0.06466109987134633,30.100584030151367,3,1736
0,3,59502130819,0.025021994408739666,31.961917877197266,3,1656
0,3,94678591776,0.0065150856830982545,31.871318817138672,3,1656
0,2,30501386129,0.032483349136102145,31.245708465576172,3,1720
0,1,49712518690,0.010928744959217387,31.354904174804688,3,1736
0,2,8802672265,0.03998149676803266,31.949281692504883,3,1720
0,2,80622702155,0.014051550417024135,32.87076950073242,3,1719
0,1,60286634726,0.0014114796230670404,32.633066177368164,3,1736
0,2,99788878657,0.050559928925545165,27.434110641479492,3,1719
0,1,77709283371,0.020174155706139618,31.230449676513672,3,1735
0,1,31007706266,0.004431731789652793,34.19017791748047,3,1734
0,1,66860098616,0.016684321729370403,30.861377716064453,3,1734
0,1,56835919147,0.011684421610638833,30.875444412231445,3,1733
0,1,69836001236,0.06840775591584164,28.720617294311523,3,1732
0,3,91510539569,0.012441485260194141,32.38201141357422,3,1656
0,2,79115313057,0.015753174795039245,31.769514083862305,3,1718
0,3,71709332048,0.016643863311618153,30.605554580688477,3,1656
0,3,290856700,0.012844547361476681,32.55414962768555,3,1655
0,1,82536713850,0.007884754235829974,31.528234481811523,3,1732
0,6,92507368965,0.016528799644994326,29.32286262512207,7,1521
0,7,61137548736,0.0007358169139827422,29.20985221862793,7,1508
0,2,29344243873,0.008074258834965459,31.00752830505371,7,1459
0,3,70527417009,0.0039998853561296665,30.552387237548828,7,1586
0,5,23828925952,0.03305467365465192,32.50741958618164,7,1461
0,1,66960381746,0.022921710052799846,33.19501876831055,7,1541
0,6,53840607575,0.052036859883605756,31.60834312438965,7,1521
0,6,5035071971,0.03439374585624071,30.565261840820312,7,1521
0,4,7771722764,0.08078759407668283,31.403064727783203,7,1525
0,7,42720675197,0.01325062658324471,30.38787841796875,7,1508
0,4,2169576935,0.00463180766748677,31.594276428222656,7,1525
0,3,40423703866,0.0010016975242350947,29.90102767944336,7,1585
0,7,65755370091,0.02983689015306912,31.09598159790039,7,1508
0,1,93083950747,0.07172789187230201,29.76679801940918,7,1540
