Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,1,51799430834,0.02757775112163774,46.6916561126709,3,1635
0,3,46960242033,0.02332747033960128,46.91433906555176,3,1699
2,2,75220562311,0.03350265900788415,47.252655029296875,3,1695
2,2,97642313302,0.022377954318053377,46.95320129394531,3,1694
2,3,86954101744,0.053305540954079265,46.698570251464844,3,1702
2,2,67949537896,0.041963625010430966,46.89216613769531,3,1694
2,3,28873384321,0.004603296130742329,46.98777198791504,3,1701
2,3,75105846631,0.0847613662089345,46.730995178222656,3,1700
2,1,49557109222,0.03762644181997643,53.79438400268555,3,1634
0,4,21261597239,0.03576270520803498,46.69308662414551,6,1697
0,6,31476294063,0.042464007557428705,47.101736068725586,6,1659
0,5,88403963395,8.463917377365004e-05,46.73123359680176,6,1656
0,3,41114754755,0.004413803988702878,46.3261604309082,6,1685
2,1,49219728813,0.0007599890291714811,47.257184982299805,6,1626
2,3,93914591787,0.08075758884153107,46.999216079711914,6,1685
